428,0941492093,365 F59KEST BLVD,5,5*3319,5*3320,2.4235,2.236,3.18,533,455,405,388,723,810,"1,207",938,43,29,241,346,"6,318"
429,5307812143,5314 20 WASHINGTON H,4,5*3319,5*3320,0.6153,0.268,0.27,486,491,437,253,86,98,112,110,112,154,559,954,"3,852"
430,1023649231,29 LSMAND RD LITE,5,5*3319,5*3320,0,0.02927502,0.00,16,13,12,11,10,8,9,11,12,13,14,15,145
431,9119152078,9000-02 S.BOWOP-ST,17,0.033018,0.033026,0.4188,0.427,0.45,649,157,168,163,171,169,94,182,186,166,160,427,"2,773"
432,1529076016,325 F59KEST BLVD,5,5*3319,5*3320,0.7495,0.28,0.42,377,290,332,287,239,163,173,171,128,178,205,341,"2,621"
433,9118207078,9040-45 S.BOWOP-ST,11,0.033018,0.033026,0.2572,0.346,0.34,100,118,115,128,107,123,144,161,120,105,109,113,"1,441"
434,1693988051,50 HOBALDOB-ST PHOLLITES,5,5*3319,5*3320,0,0.29902502,0.00,177,138,134,119,111,100,109,114,134,140,146,160,"1,574"
435,8029721031,9400-04 S. LAKLIN ST,5,0.043018,0.043026,0.3601,0.26,0.40,571,537,518,502,468,414,436,448,450,496,513,570,"5,925"
436,2799111023,187 LESTER HEDPIGLUTES,5,5*3319,5*3320,0,0.09487502,0.00,,,,,,,,,,,,,,
437,6332195048,1400 BAYAAN OIR,5,0.163018,0.163026,0.4597,1.386,0.92,"1,099",915,906,795,666,557,634,704,691,899,"1,123","1,261","10,250"
438,2845496033,126 AGUANWUSSE BLVD LITE,5,5*3319,5*3320,0,0,0.00,587,475,449,381,356,342,356,573,612,866,843,848,"6,892"
439,0610057264,320 24 S.48TH-ST,5,5*3319,5*3320,0.9284,0.678,0.74,953,863,671,635,583,546,615,594,603,615,630,670,"7,978"
440,2971093120,391 F59KEST BLVD,5,5*3319,5*3320,0,0,0.00,322,285,199,165,158,150,151,178,188,220,215,332,"2,534"
441,8837591043,4714 20 S.MCONGAN AVE,5,5*3319,5*3320,1.0312,1.13,1.15,"1,681","1,082","1,107",872,"1,121","1,120","1,125",839,840,"1,064","1,455","1,578","14,383"
442,3219167051,3248 WESTERN AVE,5,5*3319,5*3320,0,0,0.00,163,161,151,132,120,129,118,140,146,169,18,19,"1,465"
443,8837712060,4820-22 S.MCONGAN AVE,5,5*3319,5*3320,0,0.615,0.512,0.53,"4,405","4,667","3,677","3,170","1,632",776,688,419,544,"2,258","3,804","4,087","29,876"
444,3603018143,3230 WESTERN AVE LITE,5,5*3319,5*3320,0,0,0.00,32,29,28,24,24,24,23,26,21,20,20,21,"3,284"
445,7483044621,215 E.68TH-ST,11,0.153018,0.153026,2.1349,1.714,1.42,"2,616","2,897","2,854","2,585","1,821","1,098",126,"1,296","1,538","1,843","1,997","2,093","23,398"
446,4001084512,862489800 BLVD BLDG BE,5,5*3319,5*3320,0,0.00403752,0.00,,,,,,,,,,,,,,
447,1843165084,211-17 E.71ST-ST,5,0.173018,0.173026,5.3926,0.198,0.12,544,58,97,72,31,52,87,109,281,640,711,703,"3,395"
448,4073023033,23 LSMAD RD,5,5*3319,5*3320,0,0.34191252,0.00,219,173,171,169,138,123,132,147,160,180,192,"1,067"
449,7428775032,211 E.21ST-ST-STO,13,0.173018,0.173026,5.1294,2.096,1.74,626,694,818,718,500,488,600,586,450,511,508,520,"7,010"
450,4329027024,116 LESTER RD,5,5*3319,5*3320,0,0.24097502,0.00,161,177,123,107,98,87,83,104,113,130,136,151,"1,429"
451,7428775048,213 E.71ST-STO,13,0.173018,0.173026,3.6342,3.259,2.54,"1,074","1,063","1,031",930,853,736,839,955,792,745,809,896,"10,723"
452,5575152014,345 F59KEST BLVD,10,0.143018,0.143026,0.9264,0.671,1.20,598,471,433,385,443,331,464,355,447,399,355,317,"5,778"
453,7428777081,219 E.71ST-ST,13,0.173018,0.173026,5.9051,5.091,5.14,"3,319","3,591","3,629","3,090","2,662","2,199","2,145","2,210","2,008","2,128","2,164","2,652","31,788"
454,5905045548,33 HOBALDOX-ST PHOLLITES,5,5*3319,5*3320,0,0.26316252,0.00,207,179,178,158,148,134,143,155,167,37,20,21,"1,547"
455,1299688548,753 E.78TH-ST,5,5*3319,5*3320,0,0.729,0.913,0.95,402,390,540,469,476,368,398,407,348,361,406,"1,421"
456,7798034021,1403 S.54LIPHAR BLDG,10,0.143018,0.143026,0.7276,1.012,0.77,852,822,813,777,616,431,527,529,661,715,857,814,"8,368"
457,7694455557,7901-11 S.0080ON AVE,15,0.013018,0.013026,0.6352,0.728,0.84,"1,127","1,021","1,288","1,240","1,211",950,805,731,681,788,823,"1,000","11,664"
470,1798279040,"14123 S.SCHOLS, ST",10,0.143018,0.143026,1.2442,1.119,1.15,907,896,846,779,637,487,542,510,487,626,664,813,"8,109"
471,7798039093,7953-59 S.0080ON AVE,15,0.013018,0.013026,1.4147,1.168,1.50,"1,070",827,949,"1,060","1,060",862,744,867,899,978,"1,032","1,076","11,434"
472,1798295905,14128 S.524ST-ST BD,10,0.143018,0.143026,0.7643,0.822,0.81,"1,047",877,988,953,838,682,741,750,693,793,727,727,"9,968"
473,8020031072,7916 S.09EXS,15,0.013018,0.013026,0.2672,0.579,0.60,464,544,545,456,424,350,242,238,232,323,365,389,"4,572"
474,1452564047,21825 JEXPINY AVE,8,0.153018,0.153026,0.4003,0.158,0.16,312,295,345,328,214,128,186,107,183,250,262,292,"2,887"
475,7938597060,"7917 29 S.09EXS, AVE",15,0.013018,0.013026,0.887,2.709,2.74,"1,551","1,566","1,425","1,359","1,269","1,130","1,132","1,159","1,079","1,136","1,220","1,414","15,440"
476,1452615049,21613 JEXPINY AVE,8,0.153018,0.153026,0.2794,0.063,0.06,661,646,368,320,244,272,269,248,270,290,317,"4,534"
477,8020165031,"8000-04 S.09EXS, AVE",15,0.013018,0.013026,0.6962,1.331,1.24,"2,169","2,230","2,384","1,858",889,437,497,572,575,623,"1,523","2,434","16,160"
478,1452635046,21905 JEXPINY AVE,8,0.153018,0.153026,0.2512,0.066,0.10,300,257,281,277,278,169,189,183,142,199,210,240,"2,670"
479,8020273355,"8056-58 S.09EXS,",15,0.013018,0.013026,0.2268,0.05,0.31,154,193,188,157,173,188,183,241,236,266,237,160,"2,443"
480,1452590083,21842 JEXPINY AVE,8,0.153018,0.153026,0.4292,0.212,0.06,370,342,359,316,247,203,177,214,195,187,242,250,"3,482"
