COMED,8970126006,"13300 S INDIANA AVE, CHICAGO, IL 608271213",03/02/17,02/28/18,\$0.04969
COMED,9007078032,"801 E DREVEL SQ, CHICAGO, IL 606153780",02/09/17,02/06/18,\$0.04969
COMED,9007326015,"5130 S KING DR \# 36, CHICAGO, IL 606153525",02/09/17,02/05/18,\$0.04969
COMED,9019446040,"7003 S HARPER AVE\#BD, <br> CHICAGO, IL 606374824",02/16/17,02/13/18,\$0.04969
COMED,9021146046,"2235 E 71ST ST, CHICAGO, IL 606492539",02/17/17,02/14/18,\$0.04969
COMED,9021548059,"7102 S LUELLA AVE\# BD, <br> CHICAGO, IL 606492547",02/17/17,02/14/18,\$0.04969
COMED,9026029077,"7914 S KINGSTON AVE UNIT BD, <br> CHICAGO, IL 606171284",02/21/17,02/19/18,\$0.04969
COMED,9026179036,"7925 S PHILLIFS AVE, CHICAGO, IL 606171247",02/21/17,02/19/18,\$0.04969
COMED,9028546017,"8001 S CARPENTER ST UNIT BD, CHICAGO, IL 606203057",02/22/17,02/20/18,\$0.04969
COMED,9031607029,"8456 S WABASHAVE\# 58, <br> CHICAGO, IL 606195632",02/23/17,02/21/18,\$0.04969
COMED,9034507044,"8951 S ADA ST \# 59, CHICAGO, IL 606203402",02/24/17,02/22/18,\$0.04969
COMED,9041001039,"11111 S VERNON AVE\# BD, CHICAGO, IL 606284511",03/01/17,02/27/18,\$0.04969
COMED,9041139047,"11145 S KING DR, CHICAGO, IL 606284532",03/01/17,02/27/18,\$0.04969
COMED,9103214043,"7358 S BLACKSTONE AVE, CHICAGO, IL 606192154",02/16/17,02/13/18,\$0.04969
COMED,9103347047,"6715 S DORCHESTER AVE, CHICAGO, IL 606374712",02/16/17,02/13/18,\$0.04969
COMED,9105540046,"731725 CHAPPEL, CHICAGO, IL 60649",02/17/17,02/14/18,\$0.04969
COMED,9112138029,"7956 S ABERDEEN ST UNIT H, CHICAGO, IL 606203048",02/22/17,02/20/18,\$0.04969
COMED,9112224057,"8001 S MAY ST \# 35, CHICAGO, IL 606203005",02/22/17,02/20/18,\$0.04969
COMED,9115809034,"8515 S GREEN ST UNIT BD, CHICAGO, IL 606203271",02/23/17,02/21/18,\$0.04969
COMED,9118152078,"9000 S BISHOP ST \# 2, CHICAGO, IL 606205005",02/24/17,02/22/18,\$0.04969
COMED,9118207078,"9040 S BISHOP ST \# 42, CHICAGO, IL 606205009",02/24/17,02/22/18,\$0.04969
COMED,9125596053,"11250 S INDIANA AVE\# 56, CHICAGO, IL 606284904",03/01/17,02/27/18,\$0.04969
COMED,9175130032,"5300 S MICHIGAN AVE, CHICAGO, IL 606154623",02/09/17,02/06/18,\$0.04969
COMED,9189179056,"1962 E 73RD PL \# BD, CHICAGO, IL 606493945",02/17/17,02/14/18,\$0.04969
COMED,9192390023,"7801 S SAGINAW AVEAPT 3, CHICAGO, IL 606495258",02/20/17,02/15/18,\$0.04969
COMED,9192620053,"7706 S SAGINAW AVEAPT H, CHICAGO, IL 606494734",02/20/17,02/15/18,\$0.04969
COMED,9196067061,"1216 W 83RD ST \# 22, CHICAGO, IL 606203903",02/22/17,02/20/18,\$0.04969
