COMED,7936138098,"903 E 82ND ST \# 9, CHICAGO, IL 606195250",02/22/17,02/20/18,\$0.04969
COMED,7936165040,"907 E 81ST ST, CHICAGO, IL 606195201",02/22/17,02/20/18,\$0.04969
COMED,7936307075,"8148 S INGLESIDE AVE\# 56, CHICAGO, IL 606195258",02/22/17,02/20/18,\$0.04969
COMED,7936597060,"7917 S DREXEL AVE\# 29, CHICAGO, IL 606194197",02/22/17,02/20/18,\$0.04969
COMED,7936740043,"7930 S INGLESIDE AVELNDT H, CHICAGO, IL 606194241",02/22/17,02/20/18,\$0.04969
COMED,8011789083,"674365 BL OGLESBY, CHICAGO, IL 60649",02/16/17,02/13/18,\$0.04969
COMED,8018252052,"7756 S MARSHFIELD AVE, CHICAGO, IL 606204239",02/21/17,02/19/18,\$0.04969
COMED,8018380015,"7654 S MARSHFIELD AVE, CHICAGO, IL 606204257",02/21/17,02/19/18,\$0.04969
COMED,8018522059,"7656 S PAULINA ST, BLDG, CHICAGO, IL 606204453",02/21/17,02/19/18,\$0.04969
COMED,8018569043,"7707 S HERMTAGE AVE, BLDG, CHICAGO, IL 606204481",02/21/17,02/19/18,\$0.04969
COMED,8020031072,"7916 S DREXEL AVE, CHICAGO, IL 606194176",02/22/17,02/20/18,\$0.04969
COMED,8020193031,"8000 S DREXEL AVE\# 4, BLDG, CHICAGO, IL 606194171",02/22/17,02/20/18,\$0.04969
COMED,8020272055,"8056 S DREXEL AVE\# 58, CHICAGO, IL 606194170",02/22/17,02/20/18,\$0.04969
COMED,8020424040,"8100 S DREXEL AVE, CHICAGO, IL 606194158",02/22/17,02/20/18,\$0.04969
COMED,8020701042,"8208 S DREXEL AVE\# 10, CHICAGO, IL 606195486",02/22/17,02/20/18,\$0.04969
COMED,8029721031,"9400 S LAPLIN ST \#4, CHICAGO, IL 606205160",02/27/17,02/25/18,\$0.04969
COMED,8102042060,"7656 S HERMTAGE AVE\#H, CHICAGO, IL 606204455",02/21/17,02/19/18,\$0.04969
COMED,8102238039,"1816-23 W 77TH ST, BD, CHICAGO, IL 60620",02/21/17,02/19/18,\$0.04969
COMED,8104079056,"8255 S MARYLAND AVE\# 59, BD, CHICAGO, IL 606195342",02/22/17,02/20/18,\$0.04969
COMED,8104199035,"8236 S MARYLAND AVE\# 44, BD, CHICAGO, IL 606195333",02/22/17,02/20/18,\$0.04969
COMED,8104408057,"8000 S MARYLAND AVE\# 12, CHICAGO, IL 606193938",02/22/17,02/20/18,\$0.04969
COMED,8104656062,"737 E 79TH ST, CHICAGO, IL 606193141",02/22/17,02/20/18,\$0.04969
COMED,8104681056,"741 E 79TH ST \# 59, CHICAGO, IL 606193117",02/22/17,02/20/18,\$0.04969
COMED,8104686024,"749 E 79TH ST \#IR, CHICAGO, IL 606193117",02/22/17,02/20/18,\$0.04969
COMED,8104688055,"753 E 79TH ST STE 101, STORAGE UNIT, CHICAGO, IL 606193160",02/22/17,02/20/18,\$0.04969
COMED,8110068069,"2225 E 87TH ST \# BO, CHICAGO, IL 606173021",02/24/17,02/22/18,\$0.04969
COMED,8188713080,"714 E 82ND ST \# 20, CHICAGO, IL 606195068",02/22/17,02/20/18,\$0.04969
